FID,area,perimeter,distance
273834,8270.460777,452.9490336,56826.66091
273835,1080485.198,5938.269702,48318.16045
273836,2726663.002,9203.165236,2622.917701
273837,6806880.983,14075.80067,12167.57874
273838,4547970.41,13371.68649,15063.21199
273839,319765.4243,2139.115295,15057.03937
273840,137949.3879,1694.77105,11250.0623
273841,233112.2409,2109.286321,16722.07668
273842,1736563.018,7351.795226,2864.393659
273843,985959.1367,4445.351681,1191.480532
273844,13273.84744,451.2730587,27502.98174
273845,8253.653537,391.3099419,35158.76345
273846,36876.76188,733.5220073,49446.62522
273847,43414.72003,920.5488889,48983.94438
273848,4743112.048,12405.97976,16826.39576
273849,313085.8645,2929.332889,32898.43042
273850,241981.3662,1896.550132,26873.61587
273851,2666970.682,7037.46233,32667.74379
273852,47176783.05,37038.72233,42985.00631
273853,397538.5625,2700.538546,21504.85906
273854,65288916.12,87676.93566,7161.108987
273855,2489925.714,7571.995003,32930.18889
273856,6790.306975,343.3231166,19770.1827
273857,9662.832059,602.7201003,75405.34754
273858,44277.736,1198.886685,77605.65921
273859,345111.9192,3474.150918,73990.18048
273860,6310129.594,10796.13486,1210.243296
273861,23276.86451,997.1834676,20247.33793
273862,28537.91167,740.9841509,418.0615978
273863,29629.48503,928.9407097,3608.412862
273864,440231.1433,2706.71851,237.3492225
273865,41162796.57,35450.47216,15778.75088
273866,724736.4024,3813.480533,54841.69824
273867,836986.955,4118.216053,3246.757872
273868,206245.0089,9706.402058,20341.02933
273923,4489.614531,296.2357226,1963.617312
273924,23754.68186,798.2572924,63.93422782
273925,2823.290636,245.8557174,2491.995009
273926,21511.06556,622.9540901,4659.455054
273927,4122.124643,387.2529831,6908.175813
273928,3383555.25,10260.74168,8290.384457
273929,86375.02889,1304.219468,628.7980195
273930,13620.78525,440.8628052,4318.638374
273931,35718.53462,769.8765894,32.87166704
273932,2994151.327,10809.15202,559.7025272
273933,34545.78493,806.0296898,196.4437274
273934,54206.07497,1103.605618,3873.558047
273935,28145.80277,833.2995014,3327.029637
273936,2506767.217,12513.45582,2671.139603
273937,13993.30296,584.1339304,3479.901024
273938,13609.24699,656.8890686,134.5273253
273939,28769.26257,1020.725248,5427.971802
273940,66195.43253,1301.133438,4632.422077
273941,54266.46208,1070.60556,4129.426591
273942,293186.0674,3135.623005,2134.484819
273943,1055152.861,4994.835276,2281.148491
273944,295432.1749,2785.793175,6566.371236
273945,28235063.77,44862.95344,2910.322284
273946,384369.6116,3948.47476,1805.458475
273947,355.0880689,74.82803671,7084.873583
273948,434853.7689,4298.954331,2119.339552
273949,461622.6807,4608.508312,1283.412889
273950,2419.291596,197.9887601,4633.493221
273951,6586.683194,317.4597395,3466.10234
273952,1541767.529,8142.632362,99.42465369
273953,2133.515453,173.9363479,4389.900026
273954,7630.345631,356.3879493,10310.23285
273955,1414.267833,147.3940577,5793.486099
273956,9182.76809,501.6764387,3651.375117
273957,38751830.21,40084.09422,16683.08198
273958,61499167.23,51662.6497,2985.683603
273959,498510.0971,3620.627225,3169.49401
273960,10819.39862,420.2259829,8103.50389
273961,31929.09567,788.1824888,7968.688718
273962,14768.84567,586.0753857,7244.22453
273963,451572.6916,2877.400498,11749.50771
273964,3303.494199,228.4207385,3053.186532
273965,3117.903971,211.2652007,7572.050853
273966,7643.964553,337.4600912,3209.88463
273967,453528.111,3651.064997,6082.377851
273968,3958.352009,263.4353039,11839.1712
273969,16843.43367,486.7798323,3174.729522
273970,1066786.523,6221.358052,1624.241885
273971,18587.43562,658.9373146,2642.431631
273972,30352.10457,651.2079742,2900.906954
273973,55257.79165,1580.329559,811.3962576
273977,4268.282948,340.4889972,12461.26843
273978,3672.176625,334.2139769,10743.9866
273979,3396.875693,249.7026185,11357.95546
273980,1722.170196,222.5218373,11559.32605
273981,6280.509858,448.6900823,10968.86027
273982,7662.78219,478.5669668,11682.94416
273983,11655.404,612.2101151,7037.35588
273984,37403.85433,1154.258657,12517.92932
273985,67157.18553,1815.274083,11877.6865
273986,362.9663604,78.78904355,11300.10585
273987,316.1050055,75.93475255,10614.12684
273988,661.5734961,98.65600034,10631.4802
273989,1461.860149,167.5968838,11120.36598
273990,2076.90292,182.8718971,11564.00313
273991,2417.004469,211.8831698,11850.02692
274020,15794.20086,629.5882419,1435.789965
274021,6812.586166,312.5900056,6401.166519
274022,9111.612209,365.5158057,3379.262486
274023,24655.89599,650.3186405,2985.704435
274024,590858.7121,3617.863202,318.7220313
274025,306011.1861,2337.163089,7045.430668
274026,121064.9591,2421.481992,1702.335162
274027,12726287.71,20181.58164,1502.62715
274028,179129.8899,2159.488484,5671.517608
274029,7579720.698,21846.20188,401.4083836
274030,6703.904672,312.4085642,1156.531194
274031,918422.194,7259.40157,4238.433797
274032,3860958.388,12243.93564,1366.7254
274033,1716.562965,154.9785851,496.9563179
274034,1194.284555,177.2385226,715.5145882
274035,117.4183523,45.68030234,471.2879205
274036,77653.6029,1273.362435,38542.80892
274037,12618.63397,545.6876711,46238.41041
274038,51310965.78,34925.45476,26799.12283
274039,274361.265,2752.354771,42946.8456
274040,41760665.72,50943.36351,38617.68249
274041,1563384.343,5777.876132,36929.82801
274042,18374.78975,531.2420953,39462.13132
274043,2583257.702,6854.180795,41980.4995
274044,15343.0632,492.9902794,42366.29612
274045,2840185.833,7566.765921,47087.30431
274046,14300.21687,453.1548155,45665.62584
274047,17442.05313,564.6849321,43014.04924
274048,10994699.61,15658.36066,897.1208668
274049,11007.0678,436.418705,76.48290231
274050,131328.6342,1424.582205,532.8094634
274051,1034664.629,4529.10844,286.043318
274052,1779780.412,5026.15582,2843.404078
274058,3941498.113,8970.869867,2200.757934
274059,16270.3471,547.8349078,16658.08265
274060,2925447.991,12204.05094,9543.758534
274061,3003271.951,9400.076037,35120.35305
274062,34488.69355,726.8839309,14349.13281
274063,24485.60224,673.1945571,10672.17025
274064,33839.67682,790.7800109,3053.946061
274065,197860.9628,1882.663106,10277.10367
274066,12837984.88,28676.25985,5278.740199
274067,20951507.74,38576.66838,4030.730364
274068,22458158.71,51435.22985,9054.851396
274069,84195640.11,87681.17441,2657.892307
274070,605997.2974,3264.301795,1130.194707
274071,1570083.287,7013.171385,6469.082549
274072,27763.15705,621.0034026,11704.29338
274073,16432.13358,552.7629075,15291.57112
274074,48986.66934,856.7362285,9052.935041
274075,94278877.99,133707.9637,36218.94098
274076,2941.154875,206.4342011,39359.61367
274077,17437.58425,584.1649914,40844.02736
274078,6048.259271,317.2388454,39209.81749
274079,7527637.182,14244.12929,34523.96576
274080,8172.588628,352.6106146,41789.1431
274081,44248.63678,863.0658697,41838.66487
274082,3160219.2,9530.197537,41362.13597
274083,9204.682609,408.8862908,39619.69752
274084,29802.88216,749.3943494,38984.5181
274085,17480.39307,504.7455739,39563.69053
274086,30715.8601,901.5487892,40746.32993
274087,619.9376222,97.50426717,40015.33894
274088,985.6455785,120.0951045,41225.49132
274089,1832.045583,163.5921467,40689.5696
274090,1671.451163,159.540723,42702.60852
274091,7002.295071,316.154586,41936.32985
274092,1684.152016,168.8769546,41084.85539
274093,4794.235747,306.579388,41460.78366
274094,4615.459151,296.7892023,41246.21336
274095,7922.024127,335.553285,41177.54253
274096,1264.824396,132.4958708,39966.52974
274097,1702.287873,156.0123531,39977.70119
274098,4077.634794,236.5937373,41347.52036
274174,40024.96361,775.5272748,7945.483615
274175,3768172.612,7745.906746,256.1638984
274176,825917.5649,4416.768727,3528.423378
274177,7824.466011,345.3317501,8324.506212
274178,3476.043236,367.3346762,4173.503799
274179,38682.29252,949.5758651,3669.003867
274180,14172.26538,519.885067,3261.265577
274181,91874.49425,1130.639173,10259.0991
274182,9763640.067,12507.3136,3996.820924
274183,110651.8811,1519.704253,1719.247123
274184,41510.06856,1226.642796,3863.595115
274185,48806.12416,823.4460893,7830.946986
274186,20429363.16,21660.6491,24091.7288
274187,139050.3646,2124.597172,2723.572965
274188,181059.8743,2611.470571,2300.24069
274189,19874.81321,766.5871521,5539.427161
274190,131084.9237,1658.923388,2247.099733
274191,309461.5706,2301.501688,317.2805251
274192,49724580.68,32803.25632,510.1587222
274193,697603.1688,3714.818212,936.9771345
274194,248925.8047,2682.453794,3317.891924
274195,125047.2436,1975.043911,2660.157588
274196,25070428.1,24087.46919,8754.165101
274197,3378245.32,7390.957924,5580.4481
274198,1625427.904,5083.544518,8403.221503
274199,4919778.802,10159.86848,7057.317451
274200,2933361.908,7869.379007,50796.66023
274201,6097781.094,11994.12101,688.4647923
274202,79921.55043,1150.462658,686.1661832
274203,2446922.1,9434.940344,19922.5449
274204,9237782.52,16128.13754,20461.89669
274205,101159.5318,1504.749467,24770.71503
274206,4593.766588,255.198147,31030.90419
274207,5936.153683,295.4908308,30833.24576
274208,3667660.657,11774.64225,26567.68619
274209,12294056.02,21286.57943,17204.61429
274210,113307.4005,1493.2462,17456.14169
274211,1325746.855,5431.707781,33545.16577
274212,2991140.675,7324.164726,29196.57976
274213,8021481.291,14701.73952,27770.72613
274214,44907.57068,1044.250854,9171.632935
274215,31254.51903,996.1498224,1235.271742
274216,60207.0036,1334.671501,4855.162517
274217,134762.7643,1798.065424,3114.177748
274218,3043384.362,10001.77181,2676.052358
274236,6014.031489,293.5577851,192.3595346
274237,2273.398035,198.7491271,193.8023809
274238,7952.689377,407.7942195,406.801313
274239,12632.0087,460.6629195,851.0883636
274240,53575.85692,1069.450951,5621.283791
274241,168094.4393,2367.443356,26033.26627
274242,63232.94888,946.8989907,315.5776234
274243,43158.76725,808.0533003,262.2329718
274244,126725.358,1824.407461,828.0040023
274245,37384.54326,764.9615906,200.8368917
274246,741999.977,3895.495138,15955.22135
274247,172581.3291,2793.18588,5265.136286
274248,145059.3731,2389.847119,755.9078313
274249,1383.864027,137.2253338,227.4856046
274250,2323106.878,7907.469251,593.7016761
274254,6023.93234,301.3568642,259.7779655
274255,10745.06555,472.3998074,8267.542205
274256,1410.018096,151.7652863,565.4364519
274257,5049069.177,14176.84273,8491.800452
274258,18909.64125,639.8038295,283.1148664
274259,6633.253886,394.7174605,451.3030824
274260,28156.86116,782.4300875,630.1313112
274261,27902.73929,834.6196991,663.9176475
274262,6491232.775,13980.08479,223.7484812
274263,33338.6323,769.9117809,374.3885023
274264,10924.90653,516.2781929,43.86211806
274265,7216207.27,16092.89869,2107.448278
274266,240775.3554,2133.754908,4422.319559
274267,45988.22583,1084.510728,392.5422611
274268,187364.3603,1738.557939,1848.897393
274269,13128.82125,580.6622989,1935.856019
274270,30727.41605,1136.988927,114.5139447
274271,2312.752959,188.995334,260.5614788
274272,2993453.103,8940.048718,13168.11946
274273,3823.893809,297.8088322,1484.333582
274274,3525841.809,8464.747571,10498.32828
274275,884664.964,5403.996653,1302.677929
274276,1744368.734,11737.17634,1030.746228
274277,9415219.101,14110.02166,652.1958528
274278,15996.28239,475.5529865,8107.553406
274279,9450.091286,375.3190748,12626.50212
274280,8067.671461,351.6999259,54.66487348
274281,1682558.806,7768.512656,7227.865777
274282,24954.66017,603.8631806,13143.56983
274283,13674.4199,448.9349479,4845.795691
274284,251538.0522,2465.101017,51607.3647
274295,3256.703333,249.4008163,18659.07006
274296,13724.85089,447.1950527,18779.06486
274297,21681.76165,594.7690083,34956.96832
274298,1266266.083,6084.115979,18046.46165
274299,88156.52581,1243.721412,19094.29784
274300,57907.6039,1166.516827,32710.15817
274301,71241.23704,1306.81203,19103.72092
274302,124194.4518,1431.901909,30777.8649
274303,50778.79454,1500.950216,19975.16009
274304,108090.7652,1592.384538,31017.93226
274305,122849.2979,2144.115354,14847.37096
274306,358968.986,3503.668033,31231.81107
274315,281699899.1,145285.5096,787.5802901
274316,11302.17984,426.4712996,2924.954083
274317,22069.16575,710.9645651,29182.34212
274318,59008.07788,1145.507039,69244.06035
274319,45473.59145,874.7716909,12184.44815
274320,1518940.756,6763.479744,24692.74632
274321,80439.14685,1271.808056,568.7020419
274325,11946.70388,564.0862233,263.0335511
274326,1363.889248,144.9559847,15.1480595
274327,41448.2487,859.2282829,3392.650599
274328,37969.94191,1025.111646,44844.90653
274329,59224.88379,1295.812919,160479.5996
274330,57864.12627,913.2040045,161038.3664
274331,1260.446447,132.9271845,367952.9842
274332,54887.97206,961.6682823,367746.4257
274333,1502.888385,168.6191457,455214.0401
274334,281.7761949,62.73047014,455307.331
274335,3419.159081,230.0804044,464773.1784
274336,4256.381326,251.6414481,464566.3784
274337,10967.90459,442.3915647,9974.891715
274338,4283.303691,357.7453639,9841.13909
274339,21544.73048,690.7863757,9360.055669
274340,9396.76708,429.9118642,13021.78185
274341,58290.38724,1322.715918,13533.04306
274342,28543.42805,941.9547402,12806.88062
274343,125282.3524,2234.358461,7635.786737
274344,38149462.79,45081.38531,3226.007091
274381,14187.94903,432.3702586,10457.04508
274382,10626292.03,20687.28821,1600.030232
274383,193411.409,3668.065581,9457.779792
274384,2987.252017,209.3743098,148.1109951
274385,1649.334575,167.2553793,667.4048593
274386,3712.947528,260.9546935,274.4901004
274387,2074.304998,199.8869181,144.9408701
274388,1512.843622,174.3826504,76.72774247
274389,2630.537927,233.3801885,333.9612103
274390,3060.564142,221.0532306,419.2686162
274391,4801.459102,287.1808361,396.1661243
274392,5756.171232,454.6972488,798.9312705
274393,20069.44746,757.5956982,498.1358988
274394,61687.39946,1198.974676,21.35624767
274395,421.4100297,80.60625068,525.2221586
274396,389.4432931,74.34395945,8.248700472
274397,1319.789173,140.2696531,67.28389842
274398,4231.388167,313.2014851,2767.101343
274399,6785543.316,15950.84804,4172.663377
274400,118190.2418,1480.381812,14068.94774
274401,181791.3039,1699.601862,3385.711668
274402,146351.1047,1717.820394,4050.925157
274403,69427.70639,1843.670275,796.2492239
274404,20711.86711,539.3484053,5600.132096
274405,3934.542777,241.8670982,2616.562804
274406,7761.739597,385.6477971,11719.83354
274407,29033.68854,720.5042735,10943.04312
274408,451829.8284,2598.37024,14430.07232
274409,188049.5242,2840.911484,11400.52318
274410,268897.1334,3074.908136,1329.544377
274411,26582.91612,643.2794631,13888.83484
274427,48361.33892,924.5331632,11808.56337
274428,22941.50073,796.0688322,2595.80255
274429,6421.802935,383.4964186,5842.98134
274430,32989.02406,786.2328478,1363.263528
274431,34446.34504,852.5039613,7120.865871
274432,17810.15867,617.1570784,7848.147675
274433,33608.97764,786.997461,2136.61358
274434,17743.22865,735.7491079,10860.7431
274435,110585.1609,1682.004233,7883.929281
274436,86381.81448,1722.109296,14841.83832
274437,432139.0648,3915.544758,1706.620385
274438,881569.4402,5050.883008,5820.71484
274439,7073.233451,500.3892587,4455.19009
274440,3657.138518,225.982808,2428.509029
274441,2043.22246,176.3627662,11453.23337
274442,2853.529842,243.5077344,5744.730994
274443,15685.39431,575.1292308,4783.866167
274444,13299.63026,454.5283582,399.854104
274445,6901.413392,415.8982096,4007.153442
274446,18458.51569,573.2308658,17856.16085
274447,13507.74016,508.7950295,1797.303652
274448,12457.51097,446.7946077,214.4439604
274449,14789.84097,482.3883858,392.2218864
274450,74945.1045,1201.967361,19825.68993
274451,47935.27295,1207.291472,30449.5252
274452,57742.07572,872.1076972,25219.74632
274453,39608.4706,804.317899,1896.691454
274454,529027.9113,2932.216328,22254.40298
274455,15110.43476,519.9406023,5564.310703
274456,470232.8512,2648.320405,9142.351695
274457,956061.2385,3574.820245,12419.04647
274458,563804.2307,3481.027779,10568.79491
274459,35224.86033,858.4487702,4009.416093
274460,414273.466,2807.215432,15450.50397
274461,762421.9413,4079.646791,4838.889072
274462,447.9630925,79.12199393,734.2966275
274463,1582.60819,150.9569531,423.3278106
274464,2869.635421,213.4156286,1847.123011
274465,15758.97932,560.9088476,17179.95769
274466,11534.01275,395.580516,6241.170137
274467,60092.53452,1063.095971,21974.88984
274468,6303.968339,426.5321206,17628.02836
274469,20332.59302,553.3511896,6886.362445
274470,12579.12257,434.4588877,7888.05067
274471,39902.06021,939.8275969,20989.78776
274472,81859.56025,1065.969401,5196.836871
274473,18569.28555,600.9238924,11711.03156
274474,23789.59502,728.6060505,17430.86003
274475,127675.3728,1492.816762,13827.7388
274476,107108.2472,1238.064788,17980.86934
274477,19332.2327,783.1956603,12266.55601
274478,132709.9747,1595.373599,15472.08181
274479,12670.99996,924.7985108,11074.97583
274480,300049.0737,2448.956665,10459.48655
274481,76909.49738,1314.867899,594.9980466
274482,91116.28721,1634.899229,17197.31231
274483,61677.27174,1120.277442,7011.709339
274484,306179.86,2331.71954,5000.59863
274485,28654.91651,822.2659997,6073.962766
274486,230938.2532,5588.602744,11396.14506
274487,598155.6549,3775.451242,1786.009949
274488,406451.6873,3150.644141,11399.17268
274489,605538.5689,3111.648336,11126.90575
274490,150365.3115,1675.624261,11159.76846
274491,1581278.135,4695.548396,12375.01891
274492,326173.6041,2538.981781,4148.219778
274493,691381.4881,5237.412012,19007.75949
274494,39148.63796,893.9236801,13227.51932
274495,1842.494477,169.1657606,459933.7722
274496,945.8337637,140.0928737,458820.0905
274497,4820.336302,344.1177967,459884.0709
274498,1793.870623,235.8402323,460339.0606
274499,4208.51039,401.7630917,461065.3315
274500,3042.611007,298.3597668,453543.7968
274501,7144.970407,401.7510623,454848.8844
274502,2046.102665,167.8859507,2904.22115
274503,313764.8084,2239.408683,45.36590909
274537,77171.84562,1527.349377,771821.3442
274538,195230.1775,2260.330716,4074.173962
274617,122.6432955,41.04867733,467238.5175
274618,5297.194423,279.237853,463367.8945
276296,1913.002183,199.3165154,20.82836049
277851,253.1976862,57.82697976,142207.5574
278263,12992.23629,623.2192701,423992.9412
278264,202352.2212,2129.580087,432205.275
278265,941.9638938,112.7985582,435224.819
278266,2943.160697,214.139646,432119.7505
278267,4237.955998,276.0904249,437933.7558
278268,2212.583994,196.1506172,437889.1385
278269,4931.565479,407.0423186,411888.8851
278270,1777.374871,191.5609708,227340.2052
278288,125515.0511,1514.420864,687.9844612
278312,19633.86803,648.7674828,53.0759673
278461,19137.21915,531.8821865,798.2499542
278462,8659.463835,390.3190775,222.2289985
278470,314944.762,2586.252428,325.3948104
278494,39823.06504,1146.510504,843.5394152
278495,1137.480775,129.4177603,3017.310278
278515,136.8977621,45.95425743,18.36917204
278516,150.5258158,55.15809145,26.24254883
278517,148.5818418,67.57110757,2.435978234
278612,17833.83158,527.4555615,247.4020548
278615,1434755.795,5343.308191,68.48652519
278616,3108585.27,8660.288087,30.09508491
278645,316209.3777,2382.326985,34.15611551
278672,662035.6551,4009.212985,157.5983599
278673,22270043.61,25705.95769,104.3212995
278748,1282.828084,160.6775085,298634.5462
278802,6919.694444,435.574208,374.6242821
278803,2364.434632,185.2167899,491133.8423
278804,2576.269149,188.6279463,491135.5181
278805,1024.047702,142.2692227,488387.3044
278806,1530.237244,172.9872607,491337.3271
278807,1298.797063,160.9775234,477734.3886
278808,1366.462706,142.7824851,488471.0262
278809,2122.654592,207.8105338,491319.1823
278810,1345.573389,191.4036264,491070.889
278811,2521.869051,198.8375641,477851.7193
278812,5785.45397,317.3984287,476156.4997
278813,1156.866079,139.2498204,483811.3936
278814,593.1342417,93.52504321,477732.98
278815,867.9031681,168.540406,488574.2205
278816,1115.660245,124.9390545,488612.263
278817,1358.72429,142.4825703,487840.47
278818,1313.255654,159.8069302,477893.158
278819,1093.893093,142.4537742,490979.9426
278820,584.9738236,91.38178112,477678.1365
278821,315.9155433,70.40596604,477819.2852
278834,1585.752504,179.5348563,487259.4375
278835,6280.474643,344.9586809,487760.2483
278836,1504.490442,185.6977629,487214.4154
278837,2721.135362,266.6331671,487197.8789
278838,2342.373,319.4109024,487867.8096
278839,9902.532122,527.7877348,491482.3445
278840,4783.985761,440.8942154,487239.3404
278841,512.6391152,87.65295687,487918.4206
278842,139.4999027,53.54751274,488334.8159
278843,2227.011856,189.5642454,491431.1981
278844,291.2437357,69.71791944,488318.685
278845,990.4380588,131.1887276,488121.5167
278846,2924.625381,211.7529162,488180.516
278861,9251.275628,462.9736218,29.72240162
278862,1938.439963,172.6362546,22.37338406
278863,3299.978834,249.6906772,149.0416624
278864,12359.67006,490.348216,64.39839778
278865,27523.53863,699.8861218,41.43267137
278866,789.3800313,116.0332117,25.3755889
278920,583.0219916,120.6680019,216129.4669
278921,360.1040166,71.97218074,276375.2465
278922,6108747.137,14787.05748,1479.146052
278923,770381.3496,3474.253444,323.9130755
278924,1537225.416,5068.302749,461.1142094
278925,1112730.596,4258.491959,318.4647666
279606,213827.6839,1785.445735,851.5085604
279607,617342.4483,3403.625637,2292.633249
279608,337072.7826,2578.845102,274.7730601
279742,7367.639774,387.7844501,3637.312442
279743,201939.1459,2418.832816,776.4871564
279744,578496.5205,3044.45384,5313.179856
279745,267342.8989,3086.324627,512.8935002
279746,1069580.723,4570.198072,452.4548201
279747,769073.1045,4494.300534,2393.914896
279748,550727.6227,3789.020785,363.9549603
279749,3660637.442,8666.977474,107.003196
279750,598073.6987,3775.360455,3552.041249
279751,4603821.082,11716.07918,6279.714463
279752,521005.0478,4294.900042,3137.695355
279753,1730082.755,7536.565999,1717.84575
279758,8390722.851,19905.89718,6459.403633
280129,373486.6131,3210.581805,1484.532175
280130,37985.49312,936.2226506,2436.64066
280131,13379.29836,492.9208151,1573.795401
280142,6348.480155,290.7706105,961.2737455
280170,1217.725951,142.309154,684.9949745
281886,3493.732347,264.6300401,2105.350447
281887,14181.18751,687.4884714,2154.461605
281942,7728.440576,351.8724557,49385.57686
282271,46585.72771,1118.945814,1393.197029
284685,41111.96208,803.403719,645.907309
285693,10423.2644,423.7878489,23.49357663
285694,3983.390205,354.9978206,222.2759002
285695,3444.906648,269.8598528,424.7459223
285696,280.7885733,79.48081317,358.9350367
285697,281.2987164,82.46635524,19.84590815
285698,9634.51442,448.4960932,2388.830503
285699,962.0056998,135.6195384,3300.731237
285700,11313.96703,447.5428367,5.281711992
285881,617.1112679,103.3251129,137335.8754
285882,405.8956297,80.17643266,138821.5203
285883,333.9805558,82.62874419,141312.5706
286503,199.6045988,58.84291556,174.8736062
286547,174338.5128,1875.019257,502.0555411
286602,169589022.8,76738.04127,1861.662764
286744,32861.90591,1301.936889,6696.366151
286745,149724.447,2097.467441,105062.3911
286746,12584.74849,465.9047221,6729.932699
286782,14120.56374,441.3831994,1835.296102
287131,2493.652339,291.6038748,586352.4209
287132,177.5713872,51.77556409,590996.9388
287133,3625.290151,394.7511444,586442.4386
287134,1122.63718,165.5602611,586247.394
287135,1328.534225,204.481159,586526.2058
287197,409933.9779,2740.218002,360.1573788
287198,94347.63583,1306.815966,1663.474734
287208,4809.983221,275.5985039,3025.830619
287209,23847.28386,578.445448,3206.266535
287228,35833.25841,1108.78373,9341.955598
287246,1520884.01,5839.507957,25587.66645
287247,4959248.409,10263.12583,20656.10549
287248,12495363.36,24407.3366,21049.45932
290289,62996.83429,1633.682004,20736.88721
290290,809725.9481,4331.34463,28025.46854
290291,194470.7763,2179.048212,24019.1914
290292,767508.6006,9178.825621,29845.09641
290357,298008.9655,2737.839672,40632.29503
290358,602444.0867,3166.869185,18536.897
290359,10693.13074,602.1269498,18674.92941
291232,5531.459846,398.5769025,1106213.653
291233,2186.891113,293.6596867,1100437.004
291234,1000.290216,131.6827444,1099998.578
291235,280.7419174,67.97146003,1100325.023
291236,7338.443919,439.0112883,1100567.717
291237,1267.332347,167.5744884,1100362.565
291238,18316.86592,703.998009,1099997.483
291239,22701.47712,942.7770356,1099975.433
291240,4297.869082,308.906896,1109083.6
291587,106951.0606,1304.953208,64142.23587
291588,27245.49314,720.3437349,65712.45379
291589,165795.1129,1865.723977,68256.87929
291599,7282.957756,512.5258822,25869.98
291600,1205.226467,150.9190383,20994.89118
291601,1472.639703,176.8503183,21881.47172
291602,2813.771355,315.4144726,16411.13299
291603,2127.577948,208.2357465,21431.07499
291684,5680346.983,10758.40011,282922.3991
291685,2868146.717,7506.302802,265834.5189
291686,5163996.608,11946.30161,259925.1993
291687,232555.5485,2124.581397,270841.0352
291688,3031939.716,10678.91327,82535.14163
294867,14602.99651,466.8354066,6038.960075
294868,14943.72757,711.1095632,6593.403533
294869,251407.6691,2459.767584,19398.97257
294870,16430.26876,610.1038254,34057.96921
294871,23397.77454,656.5406465,6202.500147
294872,240228.4661,2526.122284,33698.32859
294873,796117.3565,5664.861383,17873.19281
294874,121820.9917,1698.891646,20143.26682
295227,4165.77733,275.6314122,208.2876582
295228,500.8155653,82.26408083,399.1947024
295229,9150.671751,351.8285237,37.05104847
295230,2276.684375,254.6191654,296.4677275
295591,30241.44624,684.705694,18.54901485
295667,11786.64378,523.0224063,47.60500288
296244,103522.4099,1688.211842,164.365921
296245,55079.6382,913.0462666,414.4150377
296246,83626.63801,1706.920557,103.7765968
296247,81602.96554,1315.659009,280.4784087
296396,1656979215,332454.527,1244.02636
297770,202706.7165,3695.475841,57185.44133
297771,215383.0581,3405.218576,61025.47488
297772,774074.1743,9502.646479,57884.1765
297773,168671.2661,1980.645488,64186.27918
300790,5646.827253,298.4679211,239.1639945
301147,472.6602872,85.94881207,216.3630926
301148,1136.224414,170.674941,6.896131538
301149,332.05843,100.7995812,119.5199206
301150,1050.821078,142.2416637,335.5022122
301151,40.16326686,25.90400433,186.0261153
301152,84.06564354,43.74881412,195.294854
301153,247.2717895,65.80966312,369.9036484
301563,9413.986172,379.2698151,15.46289212
301564,137540.2258,2462.731222,38.69016442
301565,3399.506075,237.1404096,101.2764192
306287,89569.61024,1303.575915,992.0336867
306288,74198.84255,1172.277659,1169.373855
306290,713771.547,4189.415947,202.2061875
307488,8198.907158,372.409588,3943.617189
307489,62211.41578,1249.590659,13558.9564
307490,61882.08318,1819.177864,13125.31124
307491,34115.40729,840.3127188,27446.07833
309790,250.2122169,62.92036576,106.9746253
312817,753813.5611,4046.017669,1507.099154
312818,1484.190961,185.5884331,49905.00046
314060,3719.311492,220.797334,20985.99536
314061,20332.50788,580.9348946,27044.02994
314062,545271.7694,3306.360563,25766.83897
314063,58346.89421,1489.404063,27360.28441
314064,114296.1266,1435.67463,28997.67344
314065,8057906.585,13260.14566,15168.87933
314218,864.2008931,120.5935376,31.82946859
314406,53936.2051,899.8188707,438501.0888
314407,85376.24374,1281.941324,430297.5388
314408,6783719.224,35309.4553,1108047.334
318303,101.1171138,40.42880129,68821.17663
318304,4790.859671,366.2007538,35387.82517
318305,144.3953825,60.51757376,67698.88273
318306,1182.116194,142.5995947,68191.37185
318307,840.6989301,119.6301448,69085.25667
318308,447.0909359,113.1268442,71287.9327
318309,61218.34427,1571.002899,71377.22462
318310,626.222595,160.5132524,69239.89192
318311,1924.92401,168.3394482,68246.18211
318312,536.4507046,123.6098161,67863.96296
318313,521.6760924,104.2791892,67872.61516
318314,1658.068604,187.5278251,71547.75923
318315,7294.486353,345.4264575,68702.14592
318316,1420.225038,229.9879136,67740.63333
318317,1859.477847,302.5687856,68823.26652
318318,70.32147611,34.32797658,67707.15778
318319,6581.009267,673.4745977,64159.08001
318320,95.34100066,46.60615645,69096.27613
318321,196.0604293,62.77679513,71334.02705
318322,18113.23441,669.814765,68598.72843
318323,466.1731177,82.95822794,67817.87072
318324,216.3499055,61.227769,69214.29143
318325,2965.194088,532.4398568,67830.9654
318554,35761.71554,878.7907131,11589.96196
318556,806229.113,5085.783001,9056.448518
318557,3448.974001,273.2502502,9291.103991
318558,67752.57024,968.325371,5018.312602
318559,5524.073321,498.8355135,31405.19654
318560,473428.2226,3333.085581,9895.742567
321329,598.9858149,95.76878878,482022.1386
321330,5292.997608,321.584898,467388.5441
321331,21680.63623,827.9907361,514800.4881
321332,8411.77541,449.3015073,466708.0414
321333,1537.620333,162.3050144,471335.6233
321334,1334.529418,197.0379016,477145.9666
321335,90.16233033,48.50715439,466228.1523
321336,63.66402847,37.84958928,477342.9621
321337,147.8392573,70.54103318,468019.5026
321338,2770.666102,282.9580258,466689.4333
321339,132.2485909,49.83353869,467243.0915
