FID,area,perimeter,area_2,perimeter_,FID_2,area_3,perimete_1,distance
"118685",0.000003113819070,0.008181334616745,37735.702372908592224,890.653110053945738,"141273",685.628724642505063,421.725075245091944,66785.421998686448205
"118686",0.000000644732435,0.003247710279386,7813.419590489938855,361.046341106341970,"141273",685.628724642505063,421.725075245091944,67329.304475693483255
"118687",0.000008471989905,0.015447212781207,102680.208423778414726,1681.802967272883279,"141273",685.628724642505063,421.725075245091944,66087.387079834472388
"118688",0.000003828454660,0.007519935999122,46401.455452624708414,827.212956985539449,"141273",685.628724642505063,421.725075245091944,66076.573926491124439
"118689",0.000001686350575,0.005454714612376,20438.720181453743862,600.033602147539227,"141273",685.628724642505063,421.725075245091944,65810.769117533403914
"118690",0.000050013949495,0.032666432735483,606135.984122149646282,3581.744285336452776,"141273",685.628724642505063,421.725075245091944,62707.389727608329849
"118691",0.000032522766685,0.033326703742824,394135.527409647591412,3661.352123503063922,"141273",685.628724642505063,421.725075245091944,60660.966822926719033
"118692",0.000011686715780,0.013230590624540,141638.368618100881577,1457.390287609466213,"141273",685.628724642505063,421.725075245091944,62311.935067073354730
"118693",0.000114049612480,0.059631127283593,1382158.266665399074554,6538.534168445174146,"141273",685.628724642505063,421.725075245091944,59841.423915501101874
"118694",0.000006666627185,0.010502042542324,80839.008009999990463,1145.444722842152942,"141273",685.628724642505063,421.725075245091944,80851.755126428441145
"118695",0.000008801010295,0.015286349544012,106722.535991087555885,1679.589933944524773,"141273",685.628724642505063,421.725075245091944,81887.145355632033898
"118696",0.000001556333090,0.005203860493818,18872.645317941904068,567.107138644775773,"141273",685.628724642505063,421.725075245091944,82365.304182490479434
"118697",0.008351334841007,0.465342433146767,101240591.721309870481491,51059.267845233145636,"141273",685.628724642505063,421.725075245091944,64627.164541856611322
"118698",0.014042694048586,0.520628023221344,170200707.464375078678131,57319.128993247577455,"141273",685.628724642505063,421.725075245091944,51484.513163528237783
"119925",0.000111692926765,0.054867339666692,1220056.998194538056850,5524.854321654769592,"141273",685.628724642505063,421.725075245091944,2520.238466075464657
"119926",0.000000030278750,0.000932151368035,330.736538566648960,93.059670958187723,"141273",685.628724642505063,421.725075245091944,3049.774526744805826
"119927",0.000000069625375,0.001244466258622,760.561423227190858,123.994826217529109,"141273",685.628724642505063,421.725075245091944,4209.903648489693296
"119928",0.000003800341000,0.010932644095026,41515.672096863389015,1082.193541601675406,"141273",685.628724642505063,421.725075245091944,4610.346660747870374
"119929",0.000216725198790,0.068940065936331,2367698.065941080451012,7014.683110199832299,"141273",685.628724642505063,421.725075245091944,4079.125200967529963
"119930",0.000001624163875,0.005125552602495,17743.703692644834518,520.018564887542425,"141273",685.628724642505063,421.725075245091944,4092.755263063600069
"119931",0.000013466811925,0.015594833175929,147120.684729695320129,1657.896072799816011,"141273",685.628724642505063,421.725075245091944,1390.307004404481177
"119932",0.000000201441555,0.001790547424663,2200.743557833135128,184.800516491885503,"141273",685.628724642505063,421.725075245091944,1694.760618883642110
"121128",0.000000511189085,0.004417551336928,5584.133531976491213,437.244904927042001,"141273",685.628724642505063,421.725075245091944,3574.897859856992909
"121129",0.000002284243335,0.007496873412778,24952.833319909870625,756.907317053552219,"141273",685.628724642505063,421.725075245091944,3600.059742739210378
"121130",0.000465955069460,0.104374822946018,5090433.137282565236092,10848.700914238179394,"141273",685.628724642505063,421.725075245091944,1872.680089441081918
"121131",0.000000408205240,0.004045550627346,4459.000062689185143,407.628351244030455,"141273",685.628724642505063,421.725075245091944,2662.599821369909023
"121132",0.000000824414110,0.003832327987814,9005.504057541489601,396.086991245888271,"141273",685.628724642505063,421.725075245091944,2701.325429570210417
"121133",0.000002513041195,0.006624748412873,27451.264236394315958,676.893893457856734,"141273",685.628724642505063,421.725075245091944,2598.573196610646846
"121134",0.000003242700835,0.007887165038852,35431.329353813081980,797.556575471617748,"141273",685.628724642505063,421.725075245091944,1484.972903955286938
"121135",0.000005996263815,0.014214155181985,65520.587168835103512,1430.706508961045301,"141273",685.628724642505063,421.725075245091944,1239.670112226533092
"121136",0.000000333826990,0.002507108777534,3647.682154294103384,266.015614466759985,"141273",685.628724642505063,421.725075245091944,565.256495834341649
"121137",0.000004295025475,0.008938816265353,46932.752566270530224,961.200202677375501,"141273",685.628724642505063,421.725075245091944,721.362321992832563
"121138",0.000012602538880,0.016429839509155,137726.005897209048271,1773.064595016247722,"141273",685.628724642505063,421.725075245091944,709.483678139189578
"121139",0.000013065252455,0.016446670598291,142782.028800830245018,1665.240434029991775,"141273",685.628724642505063,421.725075245091944,1468.642463938206902
"121140",0.000000508372985,0.003549540199413,5555.749669492244720,360.580212237265812,"141273",685.628724642505063,421.725075245091944,1459.601157563795141
"121141",0.000020712828845,0.021349183808323,226366.181045003235340,2252.497630755166028,"141273",685.628724642505063,421.725075245091944,1403.169628340277995
"121142",0.000001787663630,0.005147025523434,19533.565720260146918,541.209324744196692,"141273",685.628724642505063,421.725075245091944,2776.655979285048033
"121143",0.000000970797695,0.003718593237868,10607.861430205404758,398.399577667859830,"141273",685.628724642505063,421.725075245091944,2604.626408062704286
"121144",0.000005455918805,0.010685227363243,59621.900820992887020,1163.857932139535706,"141273",685.628724642505063,421.725075245091944,2299.015988975394521
"121145",0.000000331979525,0.002762762190166,3627.494449995458126,301.583875520940069,"141273",685.628724642505063,421.725075245091944,3653.944350942096207
"121146",0.000001200465255,0.004651663949429,13117.294067487120628,484.193115909031349,"141273",685.628724642505063,421.725075245091944,3834.905884988258094
"121147",0.000000046291950,0.000841578975508,505.902416169643402,89.835811097970151,"141273",685.628724642505063,421.725075245091944,1021.390585595455946
"121148",0.000138977806159,0.075034198388572,1518665.626089408993721,7898.156972008974662,"141273",685.628724642505063,421.725075245091944,1271.163532457372185
"121149",0.000168806215335,0.070806024086345,1844401.965906353201717,7341.022240508938012,"141273",685.628724642505063,421.725075245091944,2669.717630695940898
"121150",0.000269564136899,0.092137460051445,2945779.413485161960125,9734.997396665832639,"141273",685.628724642505063,421.725075245091944,1923.975095664237642
"121151",0.000003284989350,0.006865458373595,35925.083626523613930,717.909880466589016,"141273",685.628724642505063,421.725075245091944,8733.237917067270246
"121152",0.000015687810030,0.023428961027738,171566.829022772639291,2455.663375838094453,"141273",685.628724642505063,421.725075245091944,8886.487263952354624
"121153",0.000001520549475,0.004492360462257,16628.909121051430702,469.050744228784936,"141273",685.628724642505063,421.725075245091944,8270.269559671434763
"121154",0.000004079806730,0.008177662674449,44618.069818481802940,837.684469917546039,"141273",685.628724642505063,421.725075245091944,8367.288203248974241
"121155",0.000060094437814,0.046787700066173,657094.682624977198429,4883.665119028491063,"141273",685.628724642505063,421.725075245091944,5713.683172783010377
"121156",0.000000196636570,0.002467693037194,2149.976617932319641,263.408407162894036,"141273",685.628724642505063,421.725075245091944,6070.671137034522872
"121157",0.000000112874640,0.001615206432276,1234.168131284415722,163.397500077233019,"141273",685.628724642505063,421.725075245091944,6364.852426197675413
"121158",0.000003181191345,0.007343035588678,34783.354774150997400,749.586948903724306,"141273",685.628724642505063,421.725075245091944,6450.927418774423131
"121159",0.000000045850355,0.000804899490694,501.331673510372582,84.248378145894804,"141273",685.628724642505063,421.725075245091944,6480.474382734826577
"121160",0.000000022534380,0.000563548224271,246.391503766179085,58.728348710819603,"141273",685.628724642505063,421.725075245091944,6439.975089768458020
"121161",0.000003094914090,0.008683744237228,33839.451110817492008,881.644550796479962,"141273",685.628724642505063,421.725075245091944,6201.513820290441799
"121162",0.000002312617085,0.009957517769112,25288.161978535354137,999.857036568095509,"141273",685.628724642505063,421.725075245091944,7191.478555497940761
