,Family,Genus,Species,Introduced..y.n.,Body.mass_Mean..g.,Total.body.Length_Mean..mm.,SVL_Mean..mm.,Longevity..days.,Limbs,Sociality,Sexual.maturity..days..,Gestation.length..days.,Litter.clutch.size,Litters.clutches.per.year,Weaning.age..days..,Plant..0.1.,Terrestrial.vertebrate..0.1.,Fish..0.1.,Invertebrate..0.1.,Carrion..0.1.,trophic_level,brain_mass_g,DigitsWebbed,DigitsClaws,DigitsFlippers,DigitsHooves,LocoAquatic,LocoArboreal,LocoFossorial,LocoGliding,LocoCursorial,LocoSaltation,LocoTerrestrial,day_active,night_active,crepuscular_active,niche_aerial,niche_arboreal,niche_ground,niche_marine,niche_scansorial
112,Hipposideridae,Hipposideros,stenotis,N,12,73,45,3669.159604,4,Gregarious,430.092091,138.9524837,1.107301389,1.135603012,70.17933989,0,0,0,1,0,3,0.386,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
113,Muridae,Hydromys,chrysogaster,N,738.085,573,300,2664.5,4,Gregarious,124.43,36,3.8,2.12,30,1,1,1,1,1,3,4.33,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0
114,Phocidae,Hydrurga,leptonyx,N,375671.075,3019.165,1134.777286,9490,4,Gregarious,1389.01,289.142,0.98,1.1,30.423,0,1,1,1,0,2,738.15,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
115,Ziphiidae,Hyperoodon,planifrons,N,5440000,7899.995,1225.057105,13505,2,Gregarious,3469.875,197.855,1.001837393,0.52856431,365.25,0,0,1,0,0,3,2413.667,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
116,Hypsiprymnodontidae,Hypsiprymnodon,moschatus,N,534.25,375,230,2190,4,Solitary,413.84,19,2.04,1.1,268.47,1,0,0,1,0,2,7.304,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
117,Ziphiidae,Indopacetus,pacificus,N,5791584.348,5200,1283.52809,19014.11517,2,Gregarious,1854.56784,310.1762615,0.97,0.729857809,205.4271114,0,0,1,0,0,3,2338.294,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
118,Peramelidae,Isoodon,auratus,N,467.5,352.495,245,2445.5,4,Solitary,131.21,12.5,2.6,2.2,59.99,1,1,0,1,0,3,4.73,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
119,Peramelidae,Isoodon,fusciventer,N,1476,501,359,3815.176913,4,Solitary,332.3702342,15.58762232,2,2.316318028,97.59330275,1,0,0,1,0,2.047840476,6.292234124,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0
120,Peramelidae,Isoodon,macrourus,N,1551,570,422.09,2482,4,Solitary,184.92,12.255,3.565,2.66,61.495,1,0,0,1,0,2,4.453,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
121,Peramelidae,Isoodon,obesulus,N,717,454,350,2372.5,4,Solitary,171.1,15,2.53,2.2,60.995,1,0,0,1,0,3,4.03,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0
122,Peramelidae,Isoodon,peninsulae,N,690,464.3652341,334.2085221,3497.868727,4,Solitary,324.9694492,16.11644036,2.670114891,2.27871829,87.35109411,1,0,0,1,0,2.083200794,4.81796032,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
123,Kogiidae,Kogia,breviceps,N,424600,4000,1229.836954,6205,2,Gregarious,913.125,334.796,1,1,364.765,0,0,0,1,0,3,1012,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
124,Kogiidae,Kogia,sima,N,3.00E+05,2429.02,1252.200771,6935,2,Gregarious,152.2,273.96,1,0.5,258.74,0,0,1,0,0,3,622,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
125,Delphinidae,Lagenodelphis,hosei,N,210000,2640,1199.524597,5840,2,Gregarious,2598.64,334.796,1,0.5,473.2700723,0,0,1,1,0,3,942.156,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
126,Delphinidae,Lagenorhynchus,cruciger,N,1.00E+05,1800,1133.764155,16790,2,Gregarious,2607.645,365.256,1,0.387356163,365.28,0,0,1,1,0,3,736.216,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
127,Delphinidae,Lagenorhynchus,obscurus,N,140000,2020,1144.859298,13140,2,Gregarious,2191.5,350.493,1,0.418,365.25,0,0,1,0,0,3,750.634,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0
128,Macropodidae,Lagorchestes,asomatus,N,1500,974.5503358,553.8876233,4320.702208,4,Solitary,503.4323619,32.4977871,1,1.361889659,317.9652382,1,0,0,0,0,1.029136508,19.8460056,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
129,Macropodidae,Lagorchestes,conspicillatus,N,2740.505,1020,490,3218.083,4,Solitary,390.88,30.545,1,1.71,204,1,0,0,0,0,1,14.504,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
130,Macropodidae,Lagorchestes,hirsutus,N,1358.57,600,390,4827.125,4,Solitary,373.77,30.28366546,1,1.89,150,1,0,0,1,0,1,11.982,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
131,Macropodidae,Lagorchestes,leporides,N,3000,810,490,365,4,Solitary,460.6273447,32.97448343,1,1.484415877,300.3759548,1,0,0,0,0,1.175677778,17.64202057,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
132,Macropodidae,Lagostrophus,fasciatus,N,1933.48,750,430,1460,4,Solitary,391.96,30,0.9,1.1,269.23,1,0,0,0,0,1,13.096,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
133,Vombatidae,Lasiorhinus,krefftii,N,28632.6,1050,1050,11111.208,4,Solitary,568.092,20.87,1,1,326.07,1,0,0,0,0,1,54.051,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
134,Vombatidae,Lasiorhinus,latifrons,N,26163.8,1170,927.5,10913.5,4,Solitary,631.37,20.87,1,1.1,319.035,1,0,0,0,0,1,55.5,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
135,Muridae,Leggadina,forresti,N,21.94,145,92.15,1505.977543,4,Gregarious,91.53,40,3.5,2.663390504,30.218,1,0,0,1,0,2,0.718,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
136,Muridae,Leggadina,lakedownensis,N,17.5,173,92,1516.410468,4,Solitary,91.53,32.474,3,2,30.218,1,0,0,0,0,1,0.612,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
137,Muridae,Leporillus,apicalis,N,150,420,190,2068.887226,4,Gregarious,187.8588358,37.42722749,2.203717992,2.088886183,34.02564884,1,0,0,1,0,1.109756349,2.333909948,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
138,Muridae,Leporillus,conditor,N,332.5,390,220,1943.625,4,Gregarious,244.09,38,2.2,1.950129718,36,1,0,0,0,0,1,3.13,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
139,Muridae,Leptomys,signatus,N,88.095,152.33,191.4691499,2658.094379,4,Gregarious,136.4073849,35.96141598,1.88,2.653720484,41.83703585,1,0,0,1,0,1.877707937,26.12716149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
140,Phocidae,Leptonychotes,weddellii,N,410833.335,2754.955,1133.617215,9125,4,Gregarious,1587.55,312.01,1,1.1,43.35,0,0,1,1,0,2,571.178,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
141,Leporidae,Lepus,capensis,Y,2202.555,550.515,536.7998896,3248.5,4,Gregarious,172.43,42.605,2.51,3.14,30.25,1,0,0,0,0,1.37013254,39.33394446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
142,Leporidae,Lepus,europaeus,Y,3673.33,675,610,4380,4,Gregarious,210.95,42,2.44,3.75,28.805,1,0,0,0,0,1,13.825,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
143,Delphinidae,Lissodelphis,peronii,N,1.00E+05,2400,1202.638265,11775.66866,2,Gregarious,307.444,365.25,1.324757084,0.642318612,265.4139014,0,0,1,0,0,3,778.537,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
144,Phocidae,Lobodon,carcinophaga,N,238333.33,2417.865,1140.314541,14235,4,Gregarious,1522.5,269.81,1,0.945,28,0,0,0,1,0,3,607.355,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
145,Megadermatidae,Macroderma,gigas,N,139,115.82,115.82,8249,4,Gregarious,365.25,91.32,1,1,91.32,1,1,0,1,0,3,1.7,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
146,Pteropodidae,Macroglossus,minimus,N,16.1,68.09,68.09,2670.583,4,Solitary,87.77,125.14,0.99,3,65,1,0,0,0,0,1,0.607,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
147,Macropodidae,Macropus,fuliginosus,N,26907.35,2585,1585,8471.042,4,Gregarious,708.84,30.4,1,1,529.335,1,0,0,0,0,1,58,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0
148,Macropodidae,Macropus,giganteus,N,41454.945,2397,1138.08,9125,4,Gregarious,704.86,36.28,1,1,414.91,1,0,0,0,0,1,69.8,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0
149,Thylacomyidae,Macrotis,lagotis,N,1269.75,840,462.5,3650,4,Gregarious,177.68,15.8,1.75,4,101.865,1,0,0,1,0,1,6.807,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
150,Thylacomyidae,Macrotis,leucura,N,359.085,440,270,4003.00699,4,Gregarious,340.3734067,21,2,1.407658647,86.5,1,1,0,0,0,1.580877778,5.505715796,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
151,Muridae,Mastacomys,fuscus,N,136.86,277,161,2356.483316,4,Gregarious,201.2603018,37.209,1.595,2,41.401,1,0,0,0,0,1,1.669,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
152,Balaenopteridae,Megaptera,novaeangliae,N,4.50E+07,18000,1233.074595,34675,2,Solitary,1310.35,348.837,1,0.5,290.329,0,0,0,1,0,3,6439,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
153,Muridae,Melomys,burtoni,N,62,325,152.5,1782.486939,4,Gregarious,145.4129985,32.31550492,2.5,2.588236583,21.413,1,0,0,1,0,2,1.124,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
154,Muridae,Melomys,capensis,N,70.6,292,144,1878.996197,4,Gregarious,172.315,37.698,2.2,1.3,35.67,1,0,0,0,0,1,1.32,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
155,Muridae,Melomys,cervinipes,N,82.6,261,124,1926.807139,4,Gregarious,149.23,37.698,2.35,1.3,35.67,1,0,0,0,0,1,1.31,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
156,Muridae,Melomys,fraterculus,N,47.8,180,170.1992934,2697.431211,4,Gregarious,171.6625909,37.92395342,2.573954135,1.93505052,31.80112262,1,0,0,0,0,1.244594444,25.94486669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
157,Muridae,Melomys,spechti,N,90.62571596,217.3261743,189.4834648,2709.531435,4,Gregarious,146.5715903,36.72604815,2.578035679,2.155659044,28.98698104,1,0,0,1,0,1.859039683,26.10855982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
158,Muridae,Mesembriomys,gouldii,N,900,649,284.5,2853.083,4,Gregarious,51.02,44.03,1.96,4,47.48,1,0,0,1,0,2,4.59,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
159,Muridae,Mesembriomys,macrurus,N,267,535,220,2591.5,4,Gregarious,280,47.892,2,1.828415349,49.805,1,0,0,1,0,2,3.408,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
160,Ziphiidae,Mesoplodon,bowdoini,N,2564085.061,5396.8,1245.02672,21791.13769,2,Gregarious,3334.987117,365.256,1,0.391549865,333.924427,0,0,1,0,0,2.993853175,3127.160393,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
161,Ziphiidae,Mesoplodon,densirostris,N,1070000,4740,1261.986989,9855,2,Gregarious,3788.23,319.6994837,1,0.404011179,365,0,0,1,0,0,3,1463,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
162,Ziphiidae,Mesoplodon,eueu,N,6135956.672,8033.908202,1268.173174,20171.57483,2,Gregarious,1325.386496,270.3412156,0.996478123,0.740857535,231.3120307,0,0,0,0,0,2.705325397,2942.601396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
163,Ziphiidae,Mesoplodon,ginkgodens,N,1808840.352,5040,1245.819313,17125.45916,2,Gregarious,3332.080291,345.4680428,0.997330722,0.435829254,320.5524654,0,0,1,0,0,2.999416667,2180.966125,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
164,Ziphiidae,Mesoplodon,grayi,N,1500000,5700,1245.819313,15722.9422,2,Gregarious,3104.797017,327.5948256,1,0.43513821,342.7102868,0,0,1,0,0,3,1294.857,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
165,Ziphiidae,Mesoplodon,hectori,N,685000,4300,1211.160761,10950,2,Gregarious,2965.783403,318.7778329,1,0.435667148,343.9955249,0,0,1,0,0,2.998361111,1703.65891,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
166,Ziphiidae,Mesoplodon,layardii,N,1500000,6250,1248.521763,15942.44005,2,Gregarious,3026.443292,319.62,1,0.466871474,327.6821788,0,0,1,1,0,3,1263.568,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
167,Molossidae,Micronomus,norfolkensis,N,26,100,55,4120.494724,4,Gregarious,429.8242469,140.8860856,1.049353972,1.086209901,71.13620367,0,0,0,1,0,2.9795,2.943811596,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
168,Miniopteridae,Miniopterus,australis,N,7.4,95,50,2007.5,4,Gregarious,413.84,180,0.995,1,50.20009862,0,0,0,1,0,3,0.204,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
169,Miniopteridae,Miniopterus,orianae,N,16,106,54,8030,4,Gregarious,730,152.4205826,1,1.092709083,56,0,0,0,1,0,2.973123016,10.87538993,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
170,Phocidae,Mirounga,leonina,N,1400000,6337.015,1198.150821,8395,4,Gregarious,1607.08,237.778,1,0.98,22.93,0,0,1,0,0,3,1248.38,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
171,Molossidae,Mormopterus,beccarii,N,14.3,105.0597669,69.80694474,4198.797101,4,Gregarious,437.7813641,140.0621918,1.073083604,1.08185769,73.95742554,0,0,0,1,0,2.9775,3.166086962,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
172,Vespertilionidae,Murina,florium,N,4.41,94,57,3059.586384,4,Gregarious,390.4666611,141.8517096,1.133637583,1.117036036,57.37661757,1,0,0,1,0,3,0.249,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
173,Muridae,Mus,musculus,Y,20.5,220,95,2190,4,Gregarious,64.71,19.6,6.07,4.57,21.914,1,1,0,1,0,1.906339683,9.89011289,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
174,Mustelidae,Mustela,erminea,Y,110.33,270.325,357.4188191,4562.5,4,Gregarious,93.09,43.262,6.755,1,45.35,0,1,0,1,0,2.017965873,60.09710784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
175,Mustelidae,Mustela,furo,Y,21667.20082,1494.384294,875.1497994,8553.643927,4,Gregarious,447.0598294,115.5252235,3.898478333,1.234828282,111.3936226,0,1,0,1,1,1.855406349,121.6639586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
176,Mustelidae,Mustela,nivalis,Y,49.75,260,308.6819407,3650,4,Gregarious,169.99,36.49,5.085,1.5,40.653,0,1,0,1,0,1.921166667,58.52020883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
177,Vespertilionidae,Myotis,australis,N,5.3,50,155.0198429,8760,4,Gregarious,410.5,108.2945668,1,1,70.02572069,0,0,0,1,0,2.99157619,35.76520964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
178,Vespertilionidae,Myotis,macropus,N,10.41,92,54,1095,4,Gregarious,231.09,110.5989874,1,2.5,56.28,0,0,1,1,0,3,0.35,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
179,Myrmecobiidae,Myrmecobius,fasciatus,N,471.5,426,252.5,4036.292,4,Solitary,540.31,14,4,1.05,271.595,0,0,0,1,0,3,4.403,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0
180,Otariidae,Neophoca,cinerea,N,189274.99,2149.065,1149.182004,8796.5,4,Gregarious,1587.55,311.781,1,0.69,558.87,0,0,1,1,0,2,402.745,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0
181,Pteropodidae,Neopteryx,frosti,N,176.65,105,219.1396282,5623.538589,4,Gregarious,457.7798654,106.2014814,0.98,1.094594381,92.08149491,0,0,0,1,0,2.931739683,23.26046901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182,Dasyuridae,Ningaui,ridei,N,11.5,149,77,1245.282545,4,Solitary,315.5691925,18.53207011,6.5,1,78.67579939,0,1,0,1,0,2,0.24,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
183,Dasyuridae,Ningaui,timealeyi,N,11.55,171,57,730,4,Solitary,243.52,18.90652851,7,2,77.94740695,0,0,0,1,0,2,0.377,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
184,Dasyuridae,Ningaui,yvonneae,N,9.21,134,57,818.208,4,Solitary,328.8,14,5.99,2,80.37,0,0,0,1,0,3,0.269,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
185,Macropodidae,Notamacropus,agilis,N,19000,1570,800,5841.86232,4,Gregarious,365,30,1,1.369705052,365,1,0,0,0,0,1,33.3,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
186,Macropodidae,Notamacropus,dorsalis,N,14000,1428,730,5474.429514,4,Gregarious,378,34,1,1.355272837,384,1,0,0,0,0,1,29.2,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
187,Macropodidae,Notamacropus,eugenii,N,7500,1054,643,5131.774382,4,Solitary,252,40,1,1,252,1,0,0,0,0,1,24.553,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
188,Macropodidae,Notamacropus,greyi,N,15494.77278,1540,810,5322.295731,4,Gregarious,503.6373882,35.45048476,1.018085697,1.324910028,352.2590649,1,0,0,0,0,1.101490476,37.86007459,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
189,Macropodidae,Notamacropus,irma,N,8000,1920,1200,5911.699301,4,Solitary,566.5499792,40.6013351,1.012444586,1.256378143,322.3228398,1,0,0,0,0,1,24.7,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0
190,Macropodidae,Notamacropus,parma,N,4500,1072,528,3995.691736,4,Gregarious,365,35,1,1.553197937,308,1,0,0,0,0,1,17.4,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
191,Macropodidae,Notamacropus,parryi,N,13500,1786,845,6755.198983,4,Gregarious,672,38,1,1.253704857,215,1,0,0,0,0,1,42.787,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0
192,Macropodidae,Notamacropus,rufogriseus,N,16200,1620,823,3650,4,Gregarious,557.7356709,30,1,1.238956341,378,1,0,0,0,0,1,37.41,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0
193,Muridae,Notomys,alexis,N,33.67,239,102,2339.042,4,Gregarious,76.7,35,3.9,3.73,30,1,0,0,1,0,2,0.96,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
194,Muridae,Notomys,amplus,N,89.99,303,145.05,2245.219101,4,Gregarious,145.6010424,36.34822792,3.040613266,2.691452298,33.13809757,1,0,0,1,0,1.817764286,1.649512446,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
195,Muridae,Notomys,aquilo,N,38.995,301,112,1548.208,4,Gregarious,133.9278006,53.263,3,2.687406964,33.52573635,1,0,0,0,0,1,1.022,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
196,Muridae,Notomys,cervinus,N,34.2,260,110,1664.314429,4,Gregarious,183.07,42.075,2.89,2.390580135,32.898,1,0,0,1,0,2,1.03,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
197,Muridae,Notomys,fuscus,N,37.14,235,96,1061.542,4,Gregarious,81.36,34.844,2.985,3.3,30.218,1,1,0,1,0,1,1.251,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
198,Muridae,Notomys,longicaudatus,N,100,368,157.595,2357.658613,4,Gregarious,145.5071894,38.02758099,3.18835373,2.833129841,33.55582424,1,0,0,1,0,1.751753968,1.87848702,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
199,Muridae,Notomys,macrotis,N,89.99,254,118,2206.160766,4,Gregarious,144.5631693,35.66542854,3.064796369,2.576422849,33.51665993,1,0,0,1,0,1.821933333,1.486424879,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
200,Muridae,Notomys,mitchellii,N,52,265,115,1934.5,4,Gregarious,78.91,36.828,3.28,3.53,30.2,1,0,0,0,0,2,0.97,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
201,Muridae,Notomys,mordax,N,89.99,239.1229747,186.5357987,2740.23339,4,Gregarious,124.5517656,37.4117517,2.986671243,2.60413181,29.41962049,1,0,0,1,0,1.745566667,26.0294328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
202,Muridae,Notomys,robustus,N,50,231.5399491,167.9537382,2627.800322,4,Gregarious,120.8881796,37.3936409,3.074656104,2.606980004,29.88349632,1,0,0,1,0,1.765333333,25.83740617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
203,Notoryctidae,Notoryctes,caurinus,N,34,111,93,2635.828104,4,Solitary,358.6630087,32.45740834,1.5,1.35526556,90.77275295,0,0,0,1,0,2,0.808,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
204,Notoryctidae,Notoryctes,typhlops,N,55,139,115,547.5,4,Solitary,343.5922648,30.26769555,1.5,1.349440675,102.6515545,0,0,0,1,0,3,6.14,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
205,Pteropodidae,Nyctimene,robinsoni,N,48.83,135,110,4191.739389,4,Solitary,565.753968,98.93,0.995,1,121.76,1,0,0,0,0,1,1.231,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
206,Vespertilionidae,Nyctophilus,arnhemensis,N,6.83,82,44,1514.249223,4,Gregarious,350.6677105,60.23094511,2,1.131468294,48.06197256,0,0,0,1,0,3,0.856,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
207,Vespertilionidae,Nyctophilus,bifax,N,10.605,101,55,365,4,Gregarious,326.81,22.94,2,1.153782004,44.34,0,0,0,1,0,3,0.885,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
208,Vespertilionidae,Nyctophilus,corbeni,N,16.5,129,75,1906.212627,4,Gregarious,345.2521287,73.61043425,2,1.086503575,53.81105499,0,0,0,1,0,3,0.283,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
209,Vespertilionidae,Nyctophilus,daedalus,N,10.605,102,57,365,4,Gregarious,326.81,22.94,2,1.160230099,44.34,0,0,0,1,0,3,0.885,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
210,Vespertilionidae,Nyctophilus,geoffroyi,N,8,50,50,2156.542,4,Gregarious,365,62.1948588,2,1.142084687,47.1551418,0,0,0,1,0,3,0.167,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
211,Vespertilionidae,Nyctophilus,gouldi,N,11.32,106,58,365,4,Gregarious,326.81,22.94,1.77,1.155952004,44.34,0,0,0,1,0,3,0.892,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
212,Vespertilionidae,Nyctophilus,holtorum,N,37.0620718,827.3806076,587.93645,6020.153757,4,Gregarious,416.2849299,94.3561283,1.83371996,1.171775333,133.935977,0,0,0,1,0,2.947733333,66.6400194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
213,Vespertilionidae,Nyctophilus,major,N,14.4,114,65,1327.955168,4,Gregarious,352.0297092,70.15452615,1.579253214,1.094952099,46.1478484,0,0,0,1,0,3,0.283,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
214,Vespertilionidae,Nyctophilus,sherrini,N,15.5,91,54,2056.244125,4,Gregarious,370.876558,100.8620624,1,1.058109885,52.5354567,0,0,0,1,0,3,0.283,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
215,Vespertilionidae,Nyctophilus,walkeri,N,4.44,74,41,1565.110294,4,Gregarious,350.6702573,60.53720453,1.761418131,1.139645357,48.03194381,0,0,0,1,0,3,0.834,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
216,Cervidae,Odocoileus,virginianus,Y,65320,1664.516826,1806.845,8395,4,Gregarious,365,201.39,1.71,1,129,1,0,0,0,0,1.089051587,180.1177576,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
217,Phocidae,Ommatophoca,rossii,N,197959.395,2070.92,1159.698997,7665,4,Gregarious,1489.84,334.84,0.98,1.05,28,0,1,0,0,0,3,512.82,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
218,Macropodidae,Onychogalea,frenata,N,7000,1110,620,2007.5,4,Solitary,126,23.6,1,2.244396361,126,1,0,0,0,0,1,14.85,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
219,Macropodidae,Onychogalea,lunata,N,3499.99,838,508,182.5,4,Solitary,409.9872641,31.54038491,1,1.598513567,277.5971472,1,0,0,0,0,1.19276746,17.31157569,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
220,Macropodidae,Onychogalea,unguifera,N,5800,1223,584.5,2007.5,4,Solitary,329,24,1,1.557298242,301,1,0,0,0,0,1,16.7,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
221,Delphinidae,Orcaella,heinsohni,N,130000,2625,1170.532375,10950,2,Gregarious,1826,426,1,0.2,471.379,0,0,1,0,0,3,961.584,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
